transaction_id,customer_id,date,region,product,amount,status
2606,182,2024-03-14,South,Credit Card,947.63,failed
2607,272,2024-02-06,North,Savings,3021.09,success
2608,391,2024-01-28,North,Savings,1971.05,success
2609,59,2024-02-24,West,Credit Card,1632.44,success
2610,495,2024-02-13,East,Savings,3138.54,success
2611,475,2024-02-01,North,Savings,1382.74,success
2612,374,2024-02-22,North,Savings,2644.04,success
2613,18,2024-02-25,East,Savings,2007.25,success
2614,202,2024-01-01,North,Savings,2365.5,failed
2615,237,2024-01-28,West,Loan,2269.22,success
2616,357,2024-01-28,South,Loan,2357.87,success
2617,487,2024-02-13,North,Loan,3197.18,success
2618,204,2024-02-07,North,Credit Card,3092.55,success
2619,464,2024-01-19,North,Loan,1656.64,success
2620,19,2024-03-24,East,Savings,1799.6400000000003,success
2621,254,2024-02-10,South,Savings,1153.86,success
2622,390,2024-03-21,East,Loan,1931.2240000000002,failed
2623,122,2024-03-25,West,Savings,2028.432,success
2624,336,2024-03-01,East,Savings,962.76,success
2625,377,2024-01-14,South,Savings,1988.98,success
2626,98,2024-01-15,West,Savings,2364.53,success
2627,308,2024-01-12,South,Loan,2175.58,success
2628,352,2024-03-18,East,Savings,1113.3680000000002,success
2629,336,2024-01-24,East,Credit Card,1439.23,failed
2630,144,2024-01-23,South,Loan,1930.74,success
2631,97,2024-02-06,South,Loan,1788.05,success
2632,176,2024-02-27,South,Loan,1832.38,success
2633,456,2024-02-12,North,Credit Card,1329.47,failed
2634,495,2024-02-28,East,Loan,2015.7,failed
2635,293,2024-01-08,South,Credit Card,2803.79,success
2636,129,2024-01-04,North,Savings,1410.54,failed
2637,34,2024-02-19,East,Credit Card,1890.17,success
2638,44,2024-01-22,West,Savings,2304.76,success
2639,221,2024-01-03,South,Savings,1222.31,failed
2640,287,2024-02-24,West,Loan,2020.64,success
2641,459,2024-01-17,East,Loan,2518.58,success
2642,263,2024-02-11,North,Savings,1503.21,success
2643,209,2024-03-15,East,Savings,2067.96,success
2644,267,2024-03-24,South,Credit Card,1982.5200000000002,failed
2645,105,2024-03-02,North,Credit Card,3162.34,success
2646,120,2024-03-12,South,Loan,2042.26,success
2647,391,2024-03-27,North,Savings,1314.5680000000002,failed
2648,180,2024-01-09,West,Savings,1089.62,failed
2649,159,2024-01-24,West,Loan,1647.11,success
2650,496,2024-02-10,North,Savings,1304.02,success
2651,318,2024-01-19,East,Credit Card,2852.05,success
2652,54,2024-03-29,West,Credit Card,1955.664,failed
2653,421,2024-03-20,East,Loan,1151.296,success
2654,394,2024-01-14,North,Loan,1616.57,failed
2655,315,2024-02-09,East,Savings,2034.04,success
2656,324,2024-01-08,East,Credit Card,2514.38,success
2657,291,2024-03-21,East,Loan,1800.6720000000003,failed
2658,39,2024-03-17,North,Loan,1760.096,success
2659,156,2024-02-08,South,Credit Card,2100.83,success
2660,47,2024-01-18,South,Loan,1463.16,success
2661,370,2024-01-31,East,Loan,2040.54,success
2662,203,2024-03-21,West,Loan,1584.04,failed
2663,213,2024-03-31,South,Credit Card,1038.304,success
2664,88,2024-02-28,East,Savings,2836.68,success
2665,192,2024-03-25,North,Loan,1364.2160000000001,success
2666,419,2024-02-15,West,Loan,1309.7,failed
2667,120,2024-02-07,South,Loan,1781.92,success
2668,444,2024-02-09,West,Loan,1871.19,success
2669,293,2024-02-28,South,Credit Card,1965.18,success
2670,70,2024-02-08,South,Savings,1863.14,success
2671,114,2024-01-13,South,Credit Card,1992.86,success
2672,151,2024-01-21,North,Loan,2074.8,success
2673,95,2024-03-04,East,Credit Card,2048.91,success
2674,289,2024-03-10,East,Credit Card,2196.32,success
2675,402,2024-02-16,East,Credit Card,2226.79,success
2676,464,2024-03-14,North,Savings,2239.75,failed
2677,386,2024-03-20,West,Credit Card,1891.576,success
2678,273,2024-02-24,East,Savings,1653.82,success
2679,161,2024-03-31,North,Loan,1336.384,success
2680,362,2024-01-28,North,Credit Card,2516.94,success
2681,17,2024-03-27,South,Loan,1437.016,failed
2682,320,2024-03-11,North,Credit Card,1937.86,success
2683,203,2024-03-12,West,Savings,1894.31,success
2684,467,2024-03-17,North,Loan,2510.328,success
2685,269,2024-01-06,South,Credit Card,1573.89,success
2686,33,2024-03-04,South,Credit Card,1565.36,success
2687,186,2024-01-28,West,Savings,1994.57,success
2688,366,2024-01-21,West,Credit Card,1907.93,success
2689,491,2024-01-07,North,Credit Card,1434.91,success
2690,127,2024-02-25,South,Credit Card,1954.02,success
2691,194,2024-03-14,North,Savings,2008.01,success
2692,231,2024-02-16,West,Credit Card,1748.22,success
2693,463,2024-01-03,North,Savings,1924.69,failed
2694,159,2024-01-20,West,Savings,1616.94,success
2695,438,2024-02-21,East,Credit Card,1435.97,success
2696,269,2024-02-20,South,Savings,1792.69,success
2697,485,2024-01-13,North,Credit Card,1502.41,success
2698,28,2024-03-15,North,Loan,1349.21,success
2699,182,2024-01-25,South,Credit Card,1073.49,success
2700,438,2024-02-28,East,Savings,2109.33,failed
2701,213,2024-03-13,South,Credit Card,1776.84,success
2702,123,2024-01-23,East,Savings,2520.22,success
2703,484,2024-02-26,North,Loan,1022.48,failed
2704,186,2024-02-18,West,Credit Card,1815.53,success
2705,473,2024-02-26,West,Credit Card,2106.9,success
2706,257,2024-01-15,West,Credit Card,1682.3,success
2707,416,2024-02-27,East,Credit Card,1979.35,success
2708,327,2024-01-08,North,Savings,1076.71,success
2709,312,2024-02-04,East,Loan,1785.67,success
2710,43,2024-02-15,West,Loan,1576.78,success
2711,456,2024-03-12,North,Credit Card,2462.84,success
2712,379,2024-02-10,North,Credit Card,2074.73,success
2713,368,2024-02-28,West,Credit Card,2385.38,success
2714,81,2024-01-03,East,Credit Card,2579.92,success
2715,42,2024-01-16,East,Credit Card,1747.02,success
2716,261,2024-01-27,South,Credit Card,2053.58,failed
2717,174,2024-03-18,North,Loan,1168.592,success
2718,490,2024-01-26,South,Savings,2180.2,success
2719,405,2024-03-03,South,Loan,2252.14,success
2720,497,2024-01-30,North,Credit Card,2145.48,success
2721,289,2024-02-14,East,Loan,1746.5,success
2722,209,2024-03-19,East,Savings,2313.912,success
2723,68,2024-02-01,South,Loan,2006.73,success
2724,79,2024-02-10,South,Savings,3467.83,success
2725,239,2024-01-24,North,Loan,1463.34,success
2726,259,2024-02-03,North,Loan,2300.11,success
2727,41,2024-01-28,East,Savings,2478.97,success
2728,448,2024-03-28,South,Credit Card,1177.584,success
2729,116,2024-01-15,South,Savings,1871.53,success
2730,368,2024-01-27,West,Credit Card,1301.1,failed
2731,12,2024-01-17,East,Credit Card,2601.29,success
2732,487,2024-03-21,North,Loan,1559.2,failed
2733,484,2024-01-18,North,Loan,1578.78,success
2734,33,2024-01-30,South,Credit Card,2486.03,success
2735,307,2024-01-24,West,Credit Card,1993.35,success
2736,171,2024-03-06,East,Loan,2409.69,success
2737,112,2024-01-22,North,Loan,2211.94,success
2738,356,2024-03-09,East,Loan,1517.11,success
2739,371,2024-03-20,South,Credit Card,1384.5680000000002,success
2740,346,2024-01-31,North,Credit Card,1591.16,success
2741,366,2024-03-31,West,Loan,1146.464,success
2742,322,2024-03-25,East,Loan,949.2,success
2743,190,2024-02-16,North,Loan,3011.3,success
2744,394,2024-01-04,North,Savings,2136.21,success
2745,217,2024-02-28,South,Credit Card,2208.73,success
2746,466,2024-01-18,South,Credit Card,2546.05,success
2747,437,2024-03-05,North,Loan,1726.05,success
2748,282,2024-01-01,East,Loan,1332.07,success
2749,149,2024-03-18,North,Credit Card,1889.6560000000002,success
2750,297,2024-01-11,South,Loan,1400.14,success
2751,301,2024-01-04,North,Credit Card,2349.46,success
2752,426,2024-03-18,North,Savings,1011.808,success
2753,425,2024-01-29,South,Loan,1368.62,success
2754,289,2024-03-24,East,Savings,1343.5680000000002,success
2755,187,2024-03-26,East,Savings,1863.6240000000003,failed
2756,282,2024-03-16,East,Loan,2247.512,success
2757,64,2024-02-10,West,Credit Card,2207.91,success
2758,75,2024-01-07,West,Loan,1697.42,success
2759,87,2024-02-26,East,Loan,2455.21,success
2760,214,2024-03-06,North,Loan,1251.92,success
2761,40,2024-01-13,West,Loan,1540.89,success
2762,146,2024-01-03,South,Credit Card,2039.79,success
2763,63,2024-01-01,West,Credit Card,2379.41,failed
2764,469,2024-02-05,East,Loan,1895.67,success
2765,471,2024-03-02,East,Loan,1843.67,success
2766,158,2024-03-27,West,Loan,1497.08,success
2767,384,2024-02-20,North,Loan,2541.06,success
2768,74,2024-01-09,South,Loan,1620.51,success
2769,440,2024-01-14,West,Loan,1510.63,success
2770,230,2024-01-17,North,Credit Card,1863.79,success
2771,400,2024-01-07,East,Credit Card,2616.86,success
2772,377,2024-03-23,South,Savings,1337.3280000000002,failed
2773,220,2024-01-16,East,Savings,1869.85,success
2774,153,2024-02-25,West,Credit Card,1244.98,failed
2775,377,2024-01-26,South,Loan,1889.73,success
2776,161,2024-01-18,North,Savings,2111.64,failed
2777,14,2024-01-07,West,Credit Card,1400.8,success
2778,101,2024-01-20,South,Loan,2542.1,success
2779,0,2024-01-01,South,Loan,2105.15,failed
2780,336,2024-03-30,East,Credit Card,1392.896,failed
2781,166,2024-02-20,East,Loan,2108.9,success
2782,437,2024-03-22,North,Credit Card,1790.232,success
2783,8,2024-03-03,West,Savings,1126.55,success
2784,143,2024-01-08,East,Loan,2128.09,failed
2785,161,2024-03-28,North,Credit Card,2077.328,success
2786,342,2024-02-29,South,Credit Card,1614.13,success
2787,477,2024-01-23,West,Loan,1751.02,success
2788,472,2024-03-17,North,Credit Card,1461.1280000000002,success
2789,346,2024-02-07,North,Credit Card,2385.4,success
2790,62,2024-03-12,South,Savings,1473.08,success
2791,54,2024-01-11,West,Credit Card,2213.91,success
2792,313,2024-03-09,East,Loan,1835.26,failed
2793,1,2024-02-28,North,Loan,2837.43,success
2794,388,2024-02-11,South,Loan,1862.6,success
2795,8,2024-01-16,West,Credit Card,899.38,success
2796,328,2024-03-22,North,Loan,1845.512,failed
2797,68,2024-02-16,South,Loan,2187.73,success
2798,43,2024-03-17,West,Loan,1667.0320000000002,success
2799,32,2024-01-11,South,Savings,2581.13,success
2800,440,2024-03-07,West,Loan,1183.99,success
2801,105,2024-01-06,North,Savings,1547.53,success
2802,14,2024-01-12,West,Loan,1976.87,success
2803,359,2024-01-02,East,Credit Card,2057.05,success
2804,411,2024-02-18,South,Loan,1904.88,success
2805,477,2024-02-22,West,Loan,1251.28,success
2806,379,2024-02-27,North,Loan,1755.56,success
2807,426,2024-01-12,North,Loan,2794.47,success
2808,266,2024-02-05,West,Savings,1451.89,success
2809,299,2024-01-10,East,Savings,1966.06,failed
2810,450,2024-03-19,West,Credit Card,1772.6560000000002,success
2811,391,2024-01-20,North,Savings,2369.84,success
2812,165,2024-01-15,South,Credit Card,2304.37,success
2813,35,2024-01-16,South,Loan,1721.43,success
2814,188,2024-01-28,South,Credit Card,1545.62,failed
2815,392,2024-02-12,South,Loan,2842.26,success
2816,397,2024-03-22,South,Credit Card,1936.92,failed
2817,352,2024-01-03,East,Savings,2011.6,success
2818,430,2024-01-26,South,Credit Card,2675.51,success
2819,316,2024-01-29,West,Loan,1243.74,failed
2820,36,2024-03-30,East,Loan,1067.72,success
2821,1,2024-02-21,North,Loan,911.02,success
2822,208,2024-01-17,East,Loan,2051.43,success
2823,251,2024-02-10,East,Credit Card,2074.67,success
2824,158,2024-01-05,West,Loan,1294.47,failed
2825,426,2024-03-07,North,Loan,2401.58,success
2826,100,2024-01-11,East,Savings,1053.62,success
2827,310,2024-03-02,North,Loan,2155.75,success
2828,59,2024-03-23,West,Credit Card,1813.744,success
2829,176,2024-03-05,South,Loan,2045.55,success
2830,77,2024-01-05,East,Savings,1234.23,success
2831,394,2024-03-04,North,Savings,2575.13,success
2832,223,2024-01-16,East,Savings,1736.73,success
2833,289,2024-02-26,East,Savings,1738.21,success
2834,291,2024-03-24,East,Credit Card,1316.2240000000002,success
2835,362,2024-03-08,North,Loan,2322.3,success
2836,228,2024-02-23,West,Savings,1714.84,success
2837,332,2024-03-08,South,Loan,1410.45,success
2838,147,2024-01-17,East,Savings,2462.99,failed
2839,101,2024-01-02,South,Savings,1954.46,success
2840,412,2024-03-30,West,Credit Card,1985.56,failed
2841,27,2024-03-09,North,Savings,1989.95,success
2842,115,2024-03-03,West,Savings,1614.4,success
2843,294,2024-01-08,South,Loan,1113.02,success
2844,252,2024-02-13,West,Loan,2053.53,success
2845,203,2024-03-28,West,Loan,1461.9440000000002,success
2846,190,2024-03-04,North,Savings,2343.97,success
2847,362,2024-01-25,North,Credit Card,1693.51,success
2848,60,2024-01-10,East,Savings,2170.91,success
2849,146,2024-02-16,South,Savings,1969.98,success
2850,428,2024-02-10,South,Credit Card,1574.69,success
2851,472,2024-01-15,North,Savings,1729.5,failed
2852,35,2024-03-30,South,Loan,1060.088,failed
2853,311,2024-02-21,East,Loan,2884.08,success
2854,35,2024-02-27,South,Credit Card,2159.98,success
2855,141,2024-02-17,South,Loan,1296.53,success
2856,303,2024-01-07,West,Savings,2852.3,success
2857,193,2024-01-03,West,Savings,1445.94,success
2858,38,2024-03-13,North,Loan,1685.67,success
2859,477,2024-01-17,West,Loan,1861.24,success
2860,251,2024-03-19,East,Loan,1585.3680000000002,success
2861,341,2024-02-05,South,Savings,2329.82,success
2862,184,2024-02-18,West,Savings,1016.34,success
2863,201,2024-01-09,West,Savings,1989.38,success
2864,306,2024-02-17,North,Credit Card,1836.66,success
2865,388,2024-01-01,South,Loan,2062.38,success
2866,398,2024-02-19,East,Credit Card,1813.32,success
2867,253,2024-01-13,South,Credit Card,1749.9,success
2868,463,2024-02-01,North,Credit Card,1915.07,success
2869,494,2024-03-27,West,Credit Card,2254.696,success
2870,347,2024-01-25,West,Credit Card,1758.84,success
2871,189,2024-01-20,South,Credit Card,2549.49,success
2872,6,2024-01-07,South,Savings,2041.39,success
2873,358,2024-03-22,West,Credit Card,1614.7120000000002,success
2874,299,2024-01-21,East,Credit Card,2067.08,success
2875,61,2024-01-30,East,Credit Card,2214.17,success
2876,157,2024-02-20,North,Savings,1794.49,success
2877,55,2024-01-27,East,Savings,2510.81,success
2878,489,2024-01-25,West,Loan,2215.43,success
2879,51,2024-01-17,West,Savings,1362.16,success
2880,78,2024-03-17,West,Loan,722.248,success
2881,47,2024-01-25,South,Savings,2799.74,success
2882,24,2024-03-19,South,Credit Card,1666.1599999999999,failed
2883,237,2024-03-17,West,Loan,1047.192,success
2884,117,2024-02-19,North,Loan,1758.19,success
2885,86,2024-01-05,West,Loan,2420.89,success
2886,427,2024-03-27,South,Credit Card,1509.16,failed
2887,233,2024-03-10,West,Loan,1929.12,success
2888,150,2024-03-15,West,Loan,2318.8,success
2889,61,2024-01-09,East,Loan,2129.38,success
2890,239,2024-03-25,North,Savings,1801.832,success
2891,242,2024-02-14,South,Credit Card,2313.27,success
2892,317,2024-03-04,West,Credit Card,1627.03,success
2893,152,2024-03-10,West,Loan,1669.23,success
2894,52,2024-03-17,South,Savings,1257.464,success
2895,62,2024-01-04,South,Savings,1694.18,success
2896,174,2024-02-22,North,Savings,1910.37,success
2897,436,2024-03-19,East,Credit Card,1556.0,success
2898,466,2024-03-12,South,Loan,2657.75,failed
2899,183,2024-02-11,North,Credit Card,2105.25,success
2900,137,2024-02-01,East,Credit Card,1919.79,success
2901,292,2024-03-03,East,Savings,3250.45,failed
2902,146,2024-01-24,South,Savings,1472.18,success
2903,453,2024-02-14,North,Savings,1823.16,success
2904,69,2024-03-17,North,Savings,2275.672,success
2905,126,2024-02-17,North,Loan,2834.96,success
2906,488,2024-03-31,West,Credit Card,1453.9040000000002,success
2907,274,2024-01-30,North,Savings,1164.42,success
2908,67,2024-02-10,West,Loan,1754.02,success
2909,357,2024-01-05,South,Savings,2664.03,success
2910,108,2024-01-29,North,Savings,1913.69,success
2911,486,2024-02-02,South,Loan,2319.34,success
2912,186,2024-01-23,West,Loan,1968.21,success
2913,87,2024-01-10,East,Loan,1274.54,success
2914,66,2024-02-06,West,Savings,1985.39,success
2915,88,2024-03-28,East,Loan,1910.048,success
2916,146,2024-02-07,South,Savings,1687.74,success
2917,38,2024-01-23,North,Credit Card,2373.49,failed
2918,182,2024-02-03,South,Credit Card,2015.75,success
2919,162,2024-03-10,North,Savings,2345.04,success
2920,381,2024-01-26,West,Loan,2136.56,success
2921,68,2024-02-18,South,Savings,1500.89,success
2922,488,2024-02-17,West,Credit Card,1827.97,success
2923,294,2024-02-03,South,Savings,1812.73,success
2924,291,2024-01-14,East,Savings,1665.93,success
2925,353,2024-01-20,East,Credit Card,2096.69,success
2926,120,2024-01-09,South,Savings,2950.13,success
2927,372,2024-02-13,East,Savings,2511.53,success
2928,199,2024-02-07,West,Credit Card,2583.75,success
2929,381,2024-03-21,West,Credit Card,1310.4160000000002,success
2930,149,2024-02-13,North,Credit Card,2593.07,success
2931,46,2024-03-29,West,Credit Card,2216.128,success
2932,379,2024-03-04,North,Loan,1623.07,success
2933,413,2024-01-22,North,Loan,2191.33,success
2934,483,2024-03-27,North,Loan,1763.7759999999998,success
2935,323,2024-03-15,East,Loan,1861.66,success
2936,383,2024-03-14,West,Savings,2056.7,success
2937,279,2024-03-30,North,Savings,1783.6000000000001,success
2938,293,2024-02-26,South,Savings,1893.06,success
2939,258,2024-02-10,South,Credit Card,2485.16,failed
2940,317,2024-02-26,West,Credit Card,1364.52,success
2941,438,2024-02-06,East,Credit Card,1810.71,failed
2942,65,2024-01-21,South,Loan,2329.77,failed
2943,60,2024-03-05,East,Credit Card,2883.26,success
2944,359,2024-03-03,East,Credit Card,2519.3,success
2945,420,2024-02-04,North,Loan,2046.58,success
2946,82,2024-01-31,North,Loan,1915.81,success
2947,307,2024-03-01,West,Credit Card,1836.99,failed
2948,325,2024-03-09,West,Loan,1839.81,success
2949,498,2024-02-22,North,Loan,1110.3,success
2950,348,2024-01-28,East,Loan,2857.95,success
2951,156,2024-02-05,South,Savings,1951.24,success
2952,167,2024-03-03,West,Loan,1594.55,failed
2953,99,2024-01-06,West,Savings,2183.41,success
2954,485,2024-02-28,North,Loan,1629.75,failed
2955,410,2024-01-22,West,Credit Card,2432.41,success
2956,41,2024-01-14,East,Loan,1608.7,success
2957,112,2024-02-19,North,Credit Card,2353.52,success
2958,423,2024-02-29,West,Credit Card,1830.12,failed
2959,57,2024-03-14,West,Loan,2115.8,success
2960,212,2024-01-08,South,Loan,2393.2,success
2961,192,2024-03-12,North,Loan,1720.23,success
2962,54,2024-02-19,West,Credit Card,2380.25,success
2963,249,2024-01-15,North,Savings,1128.53,success
2964,67,2024-03-26,West,Savings,2179.1200000000003,failed
2965,245,2024-03-03,South,Credit Card,2469.32,success
2966,138,2024-03-29,South,Savings,1547.632,success
2967,284,2024-03-12,West,Credit Card,2564.12,success
2968,458,2024-01-28,South,Credit Card,2505.14,success
2969,233,2024-03-31,West,Loan,1582.256,failed
2970,133,2024-03-31,North,Loan,1578.088,failed
2971,134,2024-01-23,South,Credit Card,1538.79,success
2972,119,2024-01-10,South,Savings,2003.68,success
2973,124,2024-02-27,East,Credit Card,1260.73,success
2974,59,2024-02-26,West,Loan,2346.96,success
2975,353,2024-02-27,East,Credit Card,2358.29,failed
2976,393,2024-03-31,East,Savings,907.896,success
2977,14,2024-02-20,West,Loan,2666.94,success
2978,458,2024-03-02,South,Loan,1679.44,success
2979,189,2024-03-16,South,Savings,2729.7360000000003,success
2980,474,2024-01-06,East,Credit Card,2089.81,success
2981,165,2024-02-12,South,Savings,2672.57,success
2982,216,2024-01-09,East,Loan,1524.41,success
2983,193,2024-01-23,West,Credit Card,1829.09,success
2984,26,2024-03-18,East,Savings,1374.3200000000002,success
2985,249,2024-02-05,North,Loan,1252.98,success
2986,292,2024-03-16,East,Savings,1092.7440000000001,success
2987,79,2024-01-05,South,Loan,1915.87,success
2988,69,2024-02-14,North,Savings,2165.82,success
2989,185,2024-01-31,West,Loan,1476.42,success
2990,292,2024-01-13,East,Credit Card,1800.05,success
2991,384,2024-02-23,North,Savings,1627.42,failed
2992,319,2024-03-23,West,Savings,1558.016,success
2993,55,2024-02-04,East,Loan,2306.4,success
2994,459,2024-01-13,East,Savings,2029.19,success
2995,231,2024-02-24,West,Savings,1698.07,success
2996,19,2024-01-23,East,Savings,2486.86,success
2997,419,2024-03-21,West,Loan,1719.5200000000002,success
2998,286,2024-02-21,East,Savings,2043.51,success
2999,419,2024-02-28,West,Loan,1481.93,success
3000,354,2024-01-03,South,Savings,2428.37,success
3001,308,2024-02-01,South,Savings,2199.02,success
3002,282,2024-02-07,East,Savings,2225.25,success
3003,264,2024-02-12,West,Loan,1869.12,success
3004,472,2024-01-04,North,Savings,1783.06,success
3005,87,2024-01-23,East,Savings,2861.08,success
3006,339,2024-01-03,South,Loan,1776.02,success
3007,256,2024-03-02,South,Loan,1392.6,success
3008,26,2024-02-29,East,Savings,2067.93,success
3009,93,2024-02-14,North,Loan,1973.75,success
3010,314,2024-01-02,North,Loan,2511.42,success
3011,401,2024-02-20,East,Loan,1904.78,success
3012,231,2024-03-19,West,Credit Card,1831.736,success
3013,212,2024-02-23,South,Loan,2706.01,success
3014,303,2024-01-01,West,Loan,2169.18,success
3015,317,2024-03-05,West,Savings,1503.71,success
3016,482,2024-01-12,East,Savings,1115.47,failed
3017,36,2024-02-05,East,Savings,2183.37,success
3018,158,2024-03-20,West,Loan,1446.448,success
3019,371,2024-01-15,South,Credit Card,2101.14,success
3020,87,2024-03-25,East,Savings,1581.896,success
3021,204,2024-02-07,North,Credit Card,1383.45,success
3022,155,2024-01-13,West,Credit Card,1902.11,success
3023,103,2024-02-22,West,Loan,1478.86,success
3024,411,2024-02-28,South,Credit Card,1740.67,success
3025,319,2024-03-14,West,Savings,2426.6,success
3026,124,2024-01-23,East,Loan,2014.72,success
3027,304,2024-01-15,East,Loan,2258.32,success
3028,241,2024-02-02,North,Credit Card,2053.6,success
3029,74,2024-03-19,South,Loan,1472.464,failed
3030,400,2024-02-25,East,Credit Card,2102.54,success
3031,213,2024-03-29,South,Savings,950.648,failed
3032,37,2024-02-05,West,Loan,2348.79,success
3033,103,2024-03-01,West,Savings,1581.95,success
3034,87,2024-03-18,East,Savings,1780.8240000000003,failed
3035,488,2024-03-17,West,Loan,1457.6080000000002,success
3036,283,2024-01-29,South,Loan,1383.73,success
3037,35,2024-03-27,South,Credit Card,1326.2,success
3038,428,2024-03-08,South,Credit Card,2228.66,failed
3039,50,2024-01-06,East,Credit Card,3049.11,success
3040,402,2024-03-19,East,Savings,1557.208,success
3041,383,2024-03-13,West,Credit Card,2971.12,success
3042,153,2024-01-15,West,Savings,1187.23,success
3043,370,2024-02-11,East,Savings,746.71,failed
3044,47,2024-03-20,South,Credit Card,1486.064,success
3045,347,2024-01-30,West,Credit Card,1946.9,success
3046,60,2024-03-10,East,Savings,2255.06,failed
3047,224,2024-01-03,East,Loan,1675.32,failed
3048,355,2024-01-04,South,Credit Card,2147.62,success
3049,117,2024-01-31,North,Loan,1880.88,success
3050,44,2024-02-07,West,Loan,2588.59,success
3051,225,2024-02-03,South,Credit Card,2068.37,success
3052,74,2024-03-09,South,Loan,3351.51,success
3053,468,2024-02-01,West,Savings,1884.67,failed
3054,439,2024-03-18,South,Savings,2041.2880000000002,success
3055,411,2024-03-12,South,Loan,2720.97,success
3056,332,2024-03-15,South,Loan,782.34,success
3057,53,2024-03-24,West,Credit Card,1873.664,success
3058,494,2024-02-16,West,Credit Card,1375.09,failed
3059,399,2024-03-13,South,Credit Card,1867.38,success
3060,365,2024-03-08,East,Loan,1442.59,success
3061,342,2024-01-15,South,Loan,2598.46,failed
3062,323,2024-02-20,East,Loan,1701.55,success
3063,98,2024-01-26,West,Savings,1162.77,success
3064,206,2024-03-03,East,Loan,2080.29,success
3065,298,2024-01-09,South,Loan,2681.07,success
3066,304,2024-02-08,East,Savings,1448.41,success
3067,396,2024-03-03,East,Savings,2410.28,success
3068,438,2024-02-08,East,Savings,1047.66,success
3069,42,2024-03-18,East,Loan,2177.768,success
3070,324,2024-02-26,East,Credit Card,2179.17,success
3071,48,2024-03-23,West,Credit Card,1121.376,success
3072,451,2024-02-15,North,Credit Card,2360.5,success
3073,83,2024-01-19,East,Savings,1727.41,success
3074,298,2024-01-26,South,Savings,1539.27,success
3075,325,2024-01-20,West,Savings,1717.3,success
3076,371,2024-02-24,South,Savings,2306.17,success
3077,340,2024-01-06,North,Loan,1510.71,success
3078,304,2024-03-24,East,Loan,710.5680000000001,success
3079,95,2024-03-05,East,Savings,1740.97,success
3080,472,2024-01-19,North,Credit Card,2621.7,success
3081,65,2024-01-30,South,Loan,2614.02,success
3082,479,2024-03-16,West,Loan,1373.3200000000002,success
3083,193,2024-01-04,West,Loan,1700.09,success
3084,137,2024-03-21,East,Credit Card,1337.1440000000002,success
3085,243,2024-03-24,East,Loan,1320.9120000000003,success
3086,32,2024-03-20,South,Loan,1345.784,success
3087,179,2024-02-11,East,Loan,2104.16,success
3088,404,2024-02-08,South,Loan,2635.53,success
3089,41,2024-03-22,East,Credit Card,1207.976,success
3090,221,2024-03-23,South,Credit Card,1273.04,success
3091,461,2024-02-03,East,Credit Card,2160.65,success
3092,333,2024-02-25,West,Loan,2336.15,success
3093,404,2024-02-18,South,Savings,1249.76,failed
3094,230,2024-03-14,North,Credit Card,1260.61,success
3095,440,2024-02-02,West,Savings,2836.13,success
3096,200,2024-03-26,West,Savings,693.576,failed
3097,267,2024-01-06,South,Credit Card,1824.61,success
3098,422,2024-01-30,North,Savings,1300.46,success
3099,305,2024-03-28,West,Loan,991.8879999999999,success
3100,215,2024-01-03,East,Loan,1214.42,success
3101,70,2024-02-15,South,Loan,2540.76,success
3102,344,2024-01-14,West,Loan,2018.77,success
3103,47,2024-01-01,South,Credit Card,2545.9,success
3104,395,2024-03-03,South,Loan,1924.02,success
3105,261,2024-03-07,South,Savings,2530.07,success
3106,369,2024-02-03,East,Savings,1911.93,success
3107,469,2024-01-10,East,Savings,550.24,success
3108,290,2024-02-16,North,Loan,2252.87,success
3109,305,2024-03-08,West,Savings,1956.65,success
3110,433,2024-02-04,East,Credit Card,1882.54,success
3111,141,2024-02-14,South,Savings,1553.24,success
3112,418,2024-03-04,North,Savings,2322.95,success
3113,164,2024-02-26,East,Loan,1450.48,success
3114,344,2024-02-29,West,Credit Card,2322.06,success
3115,52,2024-01-04,South,Loan,2040.99,success
3116,398,2024-01-12,East,Loan,2336.19,success
3117,270,2024-02-02,North,Savings,2083.33,failed
3118,241,2024-01-19,North,Credit Card,2590.49,success
3119,91,2024-02-07,North,Savings,2201.64,success
3120,76,2024-03-29,South,Loan,1641.1680000000001,success
3121,231,2024-01-10,West,Loan,842.98,success
3122,152,2024-03-31,West,Loan,2090.8160000000003,success
3123,83,2024-03-21,East,Loan,967.7600000000001,success
3124,434,2024-01-22,East,Savings,1339.56,success
3125,345,2024-01-27,East,Loan,2385.7,success
3126,119,2024-03-16,South,Credit Card,1600.44,success
3127,64,2024-01-06,West,Credit Card,1227.78,success
3128,278,2024-01-22,North,Credit Card,1699.44,success
3129,369,2024-03-21,East,Savings,2066.368,success
3130,13,2024-03-24,South,Savings,1654.6400000000003,success
3131,68,2024-01-10,South,Loan,2012.69,success
3132,489,2024-03-29,West,Credit Card,1313.3680000000002,failed
3133,137,2024-03-15,East,Loan,2404.8,success
3134,194,2024-01-30,North,Savings,1938.43,success
3135,191,2024-02-17,South,Loan,2301.29,success
3136,89,2024-02-03,East,Credit Card,1593.73,success
3137,282,2024-01-03,East,Credit Card,3052.65,success
3138,171,2024-02-10,East,Loan,2684.04,success
3139,174,2024-03-19,North,Loan,1650.36,success
3140,336,2024-02-25,East,Savings,2168.98,success
3141,110,2024-03-17,East,Loan,1363.1040000000003,success
